Genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,geneID
Up-regulated,GO:0016064,immunoglobulin mediated immune response,90/2667,199/16344,5.769486623323015e-22,1.326860564376475e-19,IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGHG1/IGHV1-24/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/FOXJ1/IGKC/IGHG3/IGHV3-13/IGHV2-5/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/IGHV4-28/IGHV6-1/IGHV3-66/IGLC1/TREM2/IGHV3-74/IGHV3-30/CR2/FCGR1A/IGHV1-3/EXO1/IGHM/CD19/CD40LG/IGHV3-48/IGHV3-15/IGHG2/C7/CLCF1/CRP/IL21R/HLA-DOB/CD27/CD28/TNF/TRBC2/GAPT/TRBC1/TFRC/ATAD5/TGFB1/HLA-DQA1/HLA-DRB1/TLR8/CSF2RB/PTPRC/CD74/TP53BP1/HLA-DPB1/SWAP70/HLA-DMA/HLA-DMB/HLA-DPA1/INPP5D/PRKCD/FCGR3A/MSH2/PTPN6/C8G/MLH1
Up-regulated,GO:0006958,"complement activation, classical pathway",57/2667,95/16344,5.785405781282635e-22,1.326860564376475e-19,IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGHG1/IGHV1-24/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/IGKC/IGHG3/IGHV3-13/IGHV2-5/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/IGHV4-28/IGHV6-1/IGHV3-66/IGLC1/TREM2/IGHV3-74/IGHV3-30/CR2/IGHV1-3/IGHM/IGHV3-48/IGHV3-15/IGHG2/C7/CRP/TRBC2/TRBC1/C8G
Up-regulated,GO:0043062,extracellular structure organization,115/2667,290/16344,7.530855696827495e-22,1.6632034266734204e-19,FAP/MMP7/COL10A1/ADAMTS16/PTX3/COMP/MMP9/COL11A1/COL22A1/COL4A3/LOXL4/SPINT1/LOXL1/TPSAB1/SMOC2/SOX9/PAPLN/COL15A1/COL5A3/AEBP1/SPINT2/PDPN/LUM/FERMT1/DPT/MMP24/ADAMTS3/ADTRP/COL4A4/NPNT/COL1A1/RGCC/MMP25/MFAP4/FBLN5/ADAMTS4/ADAMTSL2/COL8A2/FOXC1/CTSG/TGFB2/COL1A2/MMP2/COL5A1/COL16A1/HAS2/SULF2/ELF3/RUNX1/CCDC80/PDGFRA/ADAMTS10/FBLN1/MMP16/ITGA8/CCN1/CTSK/CRISPLD2/MMP23B/SPOCK2/OLFML2B/MMP28/SMPD3/TLL1/COL4A5/ANTXR1/COL4A1/ADAMTS12/COL14A1/TNF/COL4A2/FLRT2/FMOD/MMP19/MMP14/COL3A1/LOXL2/LOX/CCN2/GAS6/FBLN2/TNXB/PHLDB1/LAMB3/TGFB1/COL12A1/CSGALNACT1/LAMB1/OLFML2A/SULF1/HMCN1/EFEMP2/QSOX1/ADAMTS9/ADAMTS2/TNFRSF11B/P3H4/MPZL3/ADAM8/RAMP2/COLQ/ADAMTS1/ADAMTS7/EMILIN1/NFKB2/VWA1/FKBP10/ENG/SLC2A10/LCP1/LAMB2/EXT1/ITGB1/RB1/LAMC1
Up-regulated,GO:0002764,immune response-regulating signaling pathway,156/2667,454/16344,1.2574642463545301e-21,2.6779497503614514e-19,IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGHG1/IGHV1-24/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/IGKC/IGHG3/IGHV3-13/IGHV2-5/CD24/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/FCGR1BP/IGHV4-28/IGHV6-1/IGHV3-66/VTCN1/IGLC1/TREM2/IGHV3-74/IGHV3-30/THY1/CR2/MS4A2/IGHV1-3/INAVA/IGHM/CD19/F2RL1/IGHV3-48/CD79A/STAP1/IGHV3-15/PLPP4/MS4A1/IGHG2/LGALS3/FCN1/S100A14/THEMIS/SMPDL3B/PAK3/TRAT1/IRF4/FFAR2/CLEC4E/TLR7/UBASH3A/BIRC3/CD8B/RAB7B/MYO1G/CD28/BCL2/CACNB3/CARD11/FPR2/CCR7/TNF/LAX1/BANK1/BTN2A2/LCK/CD300LF/TRBC2/SRC/SLA2/CD8A/TRBC1/TRIM15/C5AR1/FPR1/MAPK10/KLHL6/BTNL9/TLR5/MNDA/PRKCQ/MICB/ZAP70/PRKCE/CLEC7A/SYK/DAB2IP/LTF/TNFRSF21/PTPN22/FGR/ITK/PIGR/TASL/HLA-DRB1/TLR8/PLCG1/BAX/FYB1/OAS3/PDE4D/PTPRC/IKBKG/HLA-A/LACC1/LAT2/DGKZ/HLA-DPB1/IRAK3/PIK3CD/INPP5D/GBP1/PRKCD/LCP2/LIMK1/NPLOC4/FCGR3A/TNFAIP3/RIPK2/HCK/LPXN/PTPN6/MAP3K1/BCAR1/EZR/CSK/LRRC14/MFHAS1/ALPK1/BTN2A1/ZDHHC5
Up-regulated,GO:0045229,external encapsulating structure organization,115/2667,292/16344,1.4596252580441521e-21,3.0012915219714757e-19,FAP/MMP7/COL10A1/ADAMTS16/PTX3/COMP/MMP9/COL11A1/COL22A1/COL4A3/LOXL4/SPINT1/LOXL1/TPSAB1/SMOC2/SOX9/PAPLN/COL15A1/COL5A3/AEBP1/SPINT2/PDPN/LUM/FERMT1/DPT/MMP24/ADAMTS3/ADTRP/COL4A4/NPNT/COL1A1/RGCC/MMP25/MFAP4/FBLN5/ADAMTS4/ADAMTSL2/COL8A2/FOXC1/CTSG/TGFB2/COL1A2/MMP2/COL5A1/COL16A1/HAS2/SULF2/ELF3/RUNX1/CCDC80/PDGFRA/ADAMTS10/FBLN1/MMP16/ITGA8/CCN1/CTSK/CRISPLD2/MMP23B/SPOCK2/OLFML2B/MMP28/SMPD3/TLL1/COL4A5/ANTXR1/COL4A1/ADAMTS12/COL14A1/TNF/COL4A2/FLRT2/FMOD/MMP19/MMP14/COL3A1/LOXL2/LOX/CCN2/GAS6/FBLN2/TNXB/PHLDB1/LAMB3/TGFB1/COL12A1/CSGALNACT1/LAMB1/OLFML2A/SULF1/HMCN1/EFEMP2/QSOX1/ADAMTS9/ADAMTS2/TNFRSF11B/P3H4/MPZL3/ADAM8/RAMP2/COLQ/ADAMTS1/ADAMTS7/EMILIN1/NFKB2/VWA1/FKBP10/ENG/SLC2A10/LCP1/LAMB2/EXT1/ITGB1/RB1/LAMC1
Up-regulated,GO:0002443,leukocyte mediated immunity,150/2667,432/16344,2.4713757956721096e-21,4.912271289864263e-19,LEP/IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/CXCL6/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGHG1/IGHV1-24/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/FOXJ1/IGKC/IGHG3/IGHV3-13/IGHV2-5/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/SLC22A13/IGHV4-28/IGHV6-1/IGHV3-66/IGLC1/TREM2/IGHV3-74/IGHV3-30/CR2/FCGR1A/IGHV1-3/ULBP1/EXO1/IGHM/CD19/CD40LG/F2RL1/PTGDS/IGHV3-48/STAP1/IGHV3-15/IGHG2/C7/CLCF1/CRP/RASGRP1/IL7R/IL21R/HLA-DOB/CTSG/JAG1/SLAMF7/CD27/JAK3/SLAMF1/IL1B/ADGRE2/CCR2/MYO1G/RIPK3/IL4I1/CD28/ANXA3/GATA2/ULBP3/TNF/CD96/TRBC2/SLA2/GAPT/LAT/CD8A/CORO1A/TRBC1/TFRC/STXBP1/CCL3/PIK3CG/ATAD5/CLEC7A/SYK/RAC2/TGFB1/FGR/ITGAM/SPON2/IL12RB1/HLA-DQA1/SASH3/UNC13D/SLAMF6/WAS/ITGB2/IL18/HLA-DRB1/LGALS9/TLR8/SERPINB9/CSF2RB/PTPRC/CX3CR1/ICAM1/SPI1/HLA-A/CD74/LAT2/TP53BP1/HLA-DPB1/SWAP70/PIK3CD/HLA-DMA/HLA-DMB/HLA-DPA1/INPP5D/PRKCD/FCGR3A/MSH2/CBL/C12orf4/PTPN6/KIF5B/MR1/C8G/WDR1/STX7/DDX21/MLH1/AP1G1
Up-regulated,GO:0006956,complement activation,62/2667,116/16344,3.764917818510225e-20,7.242001597347248e-18,IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGHG1/IGHV1-24/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/IGKC/IGHG3/IGHV3-13/IGHV2-5/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/IGHV4-28/IGHV6-1/IGHV3-66/IGLC1/TREM2/IGHV3-74/IGHV3-30/CR2/IGHV1-3/IGHM/IGHV3-48/IGHV3-15/IGHG2/C7/FCN1/RGCC/CRP/MFAP4/IL1B/TRBC2/TRBC1/CD59/C8G
Up-regulated,GO:0050900,leukocyte migration,129/2667,369/16344,8.713136882794848e-19,1.6236386010033025e-16,LEP/DDT/CCL20/CXCL1/CXCL8/CXCL6/CH25H/CCL19/FOXJ1/PF4V1/CXCL5/MMP9/TREM2/CXCR5/THY1/PF4/CCL21/ITGA2/ROR2/CHST4/CXCL10/CXCL9/F2RL1/SERPINE1/CD200/ITGA3/ADTRP/CCL18/STAP1/PPBP/CXCR3/LGALS3/S100A14/SLAMF8/PDGFD/CTSG/TGFB2/EDN2/FFAR2/SLAMF1/CCN3/CXCR4/IL1B/TNFSF14/S100A9/ADGRE2/SLIT2/CCR2/MCOLN2/S100A8/PADI2/SLC12A2/CXCL11/JAML/MYO1G/RIPK3/CCL2/MMP28/SMPD3/PLVAP/FPR2/CCR7/TNF/THBS1/TRPM2/ITGA4/CD34/SPN/LCK/CXCR2/FUT4/SRC/MMP14/NLRP12/CORO1A/RIPOR2/C5AR1/DOCK8/GAS6/ALOX5/CCL4/STK39/CCL28/CCL5/ITGA6/ZAP70/CCR5/MSN/CCL3/PIK3CG/PYCARD/IL34/TRPV4/SYK/RAC2/MDK/STK10/CSF3R/ADAM8/ITGB2/LGALS9/ANXA1/PECAM1/SPNS2/ITGAL/CX3CR1/ICAM1/PREX1/EMILIN1/BSG/SELL/SPI1/CD74/DNM1L/CHST2/CALR/SWAP70/PIK3CD/CSF1/GBF1/SIRPA/HCK/AKIRIN1/ITGA9/MYH9/EXT1/ITGB1/WDR1/CDC42
Up-regulated,GO:0002449,lymphocyte mediated immunity,122/2667,342/16344,1.2416384482307659e-18,2.2436030505454717e-16,LEP/IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGHG1/IGHV1-24/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/FOXJ1/IGKC/IGHG3/IGHV3-13/IGHV2-5/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/SLC22A13/IGHV4-28/IGHV6-1/IGHV3-66/IGLC1/TREM2/IGHV3-74/IGHV3-30/CR2/FCGR1A/IGHV1-3/ULBP1/EXO1/IGHM/CD19/CD40LG/IGHV3-48/IGHV3-15/IGHG2/C7/CLCF1/CRP/RASGRP1/IL7R/IL21R/HLA-DOB/JAG1/SLAMF7/CD27/SLAMF1/IL1B/CCR2/MYO1G/RIPK3/IL4I1/CD28/ULBP3/TNF/CD96/TRBC2/SLA2/GAPT/CD8A/CORO1A/TRBC1/TFRC/ATAD5/TGFB1/IL12RB1/HLA-DQA1/SASH3/UNC13D/SLAMF6/WAS/IL18/HLA-DRB1/LGALS9/TLR8/SERPINB9/CSF2RB/PTPRC/ICAM1/HLA-A/CD74/TP53BP1/HLA-DPB1/SWAP70/HLA-DMA/HLA-DMB/HLA-DPA1/INPP5D/PRKCD/FCGR3A/MSH2/PTPN6/KIF5B/MR1/C8G/STX7/MLH1/AP1G1
Up-regulated,GO:0001525,angiogenesis,158/2667,500/16344,6.761439750897798e-18,1.1858372127824578e-15,LEP/CHI3L1/FAP/CXCL8/EREG/HOXA3/COL22A1/COL4A3/THY1/TNFRSF12A/SMOC2/E2F7/OVOL2/PF4/COL15A1/PDGFA/E2F8/AQP1/E2F2/ACKR3/ITGA2B/SEMA3E/SPHK1/LEF1/HIF3A/CXCL10/SERPINE1/GJA5/ADTRP/PLXDC1/ADGRG1/CXCR3/VASH2/THBS2/RGCC/ITGB8/F3/HSPB6/COL8A2/FOXC1/JAG1/TGFB2/EDN2/ENPP2/PTGS2/MMP2/CCN3/CXCR4/RUNX1/PDGFRA/EMILIN2/IL1B/ITGAX/SLIT2/CCR2/CCN1/SLC12A2/NOTCH3/CCL2/ANXA3/JUN/ANXA2/GATA2/COL4A1/TNF/THBS1/CSPG4/FLNA/COL4A2/CD34/EPHB2/THSD7A/STAT1/MMP19/EPHB3/MMP14/KLF5/HOXB3/SOX17/PKM/TMEM100/LOXL2/CCN2/APOLD1/C5AR1/NIBAN2/NFATC4/ALOX5/ISM1/PRKX/TGFA/ADGRA2/MFGE8/UNC5B/PIK3CG/SYK/MDK/DAB2IP/MCAM/ITGAV/SEMA4A/KLF4/DCN/HGF/PTGIS/HK2/SULF1/FGFR2/TNFAIP2/PDGFRB/ROBO1/ADAMTS9/ANGPT1/ADAM8/IL18/ANXA1/JCAD/PLCG1/TYMP/RAMP2/STAT3/PLK2/RNF213/ADAMTS1/CX3CR1/EMILIN1/WARS1/CYSLTR1/VASH1/FMNL3/BSG/PML/CCBE1/HDAC7/HAND2/ENG/DLL1/ATP2B4/PIK3CD/PIK3R3/HSPG2/ITGB3/AKT3/RHOB/TNFAIP3/MYH9/EIF2AK3/ITGB1/YWHAZ/CASP8/CEMIP2/NAA15/PIK3CB/PGK1/PARVA/TJP1/SP100/CDC42
Up-regulated,GO:0045785,positive regulation of cell adhesion,141/2667,432/16344,1.9973568218427012e-17,3.4029253510422934e-15,LEP/CCL19/CD24/VTCN1/LIF/THY1/CD5/FUT3/TNFRSF13C/CCL21/ITGA2/CHST4/PDPN/LEF1/FERMT1/CD40LG/ICOS/ITGA3/WNT4/ADGRG1/NPNT/SOX4/EPO/RASGRP1/IL7R/HLA-DOB/CTSG/TGFB2/PODXL/CD27/JAK3/COL16A1/FSTL3/HAS2/SLAMF1/RUNX1/CCDC80/EMILIN2/IL1B/TNFSF14/CCR2/CD6/CCN1/CD3E/GLI2/IL4I1/CCL2/SPOCK2/CCDC88B/CD28/SLC7A1/PLAUR/CARD11/CCR7/TNF/ADAM19/FLNA/ITGA4/BTN2A2/LCK/SIRPB1/FUT4/SRC/SOCS1/CORO1A/DOCK8/FBLN2/ALOX5/TFRC/RASAL3/CCL28/VSIR/PRKCQ/CCL5/ZAP70/FMN1/NEDD9/ANK3/PRKCE/PYCARD/SYK/RUNX3/MDK/ITGAV/PTPN22/IL12RB1/HLA-DQA1/CD44/SASH3/UNC13D/EFEMP2/DMTN/MYADM/CD83/ANGPT1/ADAM8/ITGB2/CASS4/IL18/HLA-DRB1/LGALS9/ANXA1/PIEZO1/TPM1/PTPRC/STX3/PREX1/EMILIN1/TNFSF13B/PTPRU/CARMIL1/HLA-A/CD74/APBB1IP/IL7/HLA-DPB1/S100A10/CHST2/CALR/HLA-DMA/HLA-DMB/HLA-DPA1/CSF1/NCK2/CYTH3/SIRPA/RIPK2/PTPN6/TFE3/ZMIZ1/CSK/GFUS/ARL2/NFAT5/TJP1/P4HB/DNM2/ILK/PTPN11/ARPC2/CDC42
Up-regulated,GO:0042110,T cell activation,150/2667,474/16344,4.149767765396363e-17,6.873629218071809e-15,LEP/CCL19/FOXJ1/CD24/VTCN1/THY1/CD5/TNFRSF13C/CCL21/GSN/LEF1/CD40LG/F2RL1/FKBP1B/ICOS/WNT4/JAG2/LGALS3/SOX4/EPO/HSH2D/THEMIS/RASGRP1/IL7R/HLA-DOB/CTSG/CD2/FANCD2/SLAMF7/SIT1/CD27/IRF4/JAK3/SLAMF1/CD3G/BCL11B/CLEC4E/RUNX1/IL1B/TNFSF14/EGR1/CCR2/CD6/CD3E/CD8B/JAML/GLI2/RIPK3/IL4I1/CCL2/CCDC88B/CD28/BCL2/SLC7A1/CD3D/CARD11/CCR7/LAX1/SPN/LY9/BTN2A2/LCK/SIRPB1/SRC/SLA2/LAT/SOCS1/CD8A/CORO1A/RIPOR2/DOCK8/PRDM1/TFRC/RASAL3/VSIR/PRKCQ/MICB/CCL5/ZAP70/CD151/CRACR2A/CD48/MSN/PIK3CG/PYCARD/CLEC7A/SYK/RAC2/RUNX3/MDK/SEMA4A/TNFRSF21/WDFY4/PTPN22/CGAS/PDE5A/ITK/ENTPD7/IL12RB1/HLA-DQA1/CD44/SASH3/SLAMF6/GJA1/WAS/FZD7/CD83/ADAM8/IL18/HLA-DRB1/LGALS9/ANXA1/BAX/RELB/STAT3/CCND3/LFNG/PTPRC/LRRC32/ITGAL/ICAM1/PREX1/EIF2AK4/PAG1/TNFSF13B/SPI1/HLA-A/CD74/APBB1IP/IL7/HLA-DPB1/DOCK2/LCP1/PIK3CD/HLA-DMA/HLA-DMB/HLA-DPA1/NCK2/PRKDC/SIRPA/RIPK2/MYH9/PTPN6/MR1/CASP8/ZMIZ1/CSK/MTOR/TWSG1/PTPN11
Up-regulated,GO:0031589,cell-substrate adhesion,119/2667,354/16344,5.845423490652322e-16,9.420610885070215e-14,ITGBL1/LAMC3/CDKN2A/ITGB6/TACSTD2/THY1/CCL21/ITGA2/COL5A3/VWF/PDPN/AJAP1/ITGA2B/SEMA3E/FERMT1/EPHA3/SERPINE1/ITGA3/WNT4/NPNT/COL1A1/VWA2/FBLN5/ITGA10/JAG1/COL16A1/HAS2/TTYH1/CCDC80/FBLN1/ITGAX/ITGA8/CCN1/CD3E/MICALL2/MYO1G/SPOCK2/BCL2/ANTXR1/ADAMTS12/CCR7/CD96/THBS1/FLNA/ITGB4/ITGA4/CD34/AJUBA/SRC/EPHB3/MMP14/COL3A1/CORO1A/CCN2/GAS6/FBLN2/EPDR1/PRKX/TNXB/CCL28/ITGA6/PARVG/FMN1/NEDD9/PRKCE/LAMB3/RAC2/MDK/ITGAV/SLC9A1/LAMB1/ITGAM/LAMA5/CD44/UNC13D/EFEMP2/DMTN/ADAMTS9/MYADM/FZD7/ANGPT1/ITGB2/CASS4/FERMT3/PKHD1/VCL/ITGAL/PREX1/EMILIN1/ZYX/RCC2/PPARD/CARMIL1/S100A10/CALR/CSF1/CASK/GBP1/ITGB3/LAMB2/LPXN/ITGA9/TRIP6/DAPK3/ITGB1/LAMC1/RAB1A/GFUS/ARL2/PIK3CB/ACTN1/ACTN4/PARVA/P4HB/DNM2/TIMM10B/ILK/ARPC2/CDC42
Up-regulated,GO:0042742,defense response to bacterium,100/2667,277/16344,6.739553775786056e-16,1.0575778727634804e-13,CCL20/IGHV1-58/IGHV1-69-2/IGHV2-70D/IGHV1-69/IGHV4-39/IGHV4-61/CXCL6/IGHV1-69D/IGHD/IGHV2-70/IGHA1/IGHV5-51/IGHA2/IGHV3-33/IGKV3-20/IGHG1/IGHV1-24/WFDC2/IGHV1-18/IGHV3-64/IGHV3-20/IGLC2/IGHV2-26/IGHV3-43/IGHV3-11/IGHV3-53/IGKC/IGHG3/IGHV3-13/IGHV2-5/IGHV3-72/IGLC7/IGLL5/IGHV4-4/IGHV3-21/IGHV3-7/IGHV3-73/IGHV3-49/IGHV3-23/IGHV4-34/IGHV4-59/IGLC3/IGHV4-28/IGHV6-1/IGHV3-66/IGLC1/TREM2/IGHV3-74/IGHV3-30/JCHAIN/IGHV1-3/AQP1/IGHM/F2RL1/SERPINE1/IGHV3-48/IGHV3-15/PPBP/IGHG2/S100A14/LCN2/CRP/SLAMF8/IL7R/CTSG/SSC5D/CLEC4E/EMILIN2/S100A9/S100A8/LYZ/ANXA3/FPR2/TNF/SPN/TRBC2/TRBC1/C5AR1/GBP2/TLR5/SYT11/PYCARD/SYK/H2BC10/LTF/FGR/SPON2/OAS3/RNF213/EMILIN1/HLA-A/DEFB1/LEAP2/PRKCD/ZNFX1/RIPK2/H2BC12/MR1/RAB1A
Up-regulated,GO:0007159,leukocyte cell-cell adhesion,118/2667,355/16344,1.977045277763219e-15,3.022851536231301e-13,LEP/CCL19/OLR1/FOXJ1/CD24/VTCN1/THY1/CD5/TNFRSF13C/CCL21/CHST4/LEF1/CD40LG/ICOS/ADTRP/LGALS3/SOX4/EPO/RASGRP1/IL7R/HLA-DOB/CTSG/CD27/JAK3/HAS2/SLAMF1/RUNX1/IL1B/TNFSF14/S100A9/CCR2/S100A8/CD6/CD3E/GLI2/IL4I1/CCL2/CCDC88B/CERCAM/CD28/SLC7A1/SEMA4D/CARD11/CCR7/TNF/LAX1/ITGA4/SPN/BTN2A2/LCK/SIRPB1/FUT4/SRC/SOCS1/CORO1A/RIPOR2/DOCK8/ALOX5/TFRC/RASAL3/CCL28/VSIR/PRKCQ/CCL5/ZAP70/MSN/PYCARD/SYK/RAC2/RUNX3/MDK/KLF4/TNFRSF21/PTPN22/STK10/PDE5A/IL12RB1/HLA-DQA1/CD44/SASH3/CD83/ADAM8/ITGB2/IL18/HLA-DRB1/FERMT3/LGALS9/ANXA1/PECAM1/PTPRC/LRRC32/ITGAL/CX3CR1/ICAM1/PAG1/TNFSF13B/SELL/HLA-A/CD74/IL7/HLA-DPB1/CHST2/HLA-DMA/HLA-DMB/HLA-DPA1/NCK2/SIRPA/RIPK2/PTPN6/EXT1/ITGB1/EZR/ZMIZ1/CSK/GFUS/NFAT5/TWSG1/PTPN11
Up-regulated,GO:0007229,integrin-mediated signaling pathway,52/2667,106/16344,4.4564580267695004e-15,6.499660700954283e-13,ITGBL1/MPIG6B/ITGB6/THY1/ITGA2/ITGA2B/FERMT1/CD40LG/ITGA3/SEMA7A/ITGB8/ITGA10/COL16A1/ITGAX/ITGA8/TIMP1/FLNA/ITGB4/ITGA4/SRC/LAT/COL3A1/CCN2/LAMA3/ITGA6/NEDD9/SYK/ITGAV/FGR/ITGAM/LAMA5/DMTN/ITGB2/FERMT3/FYB1/ADAMTS1/FUT8/ITGAL/ZYX/RCC2/SLC2A10/ITGB3/HCK/ITGA9/MYH9/ITGB1/BCAR1/CTNNA1/TLN1/ILK/PTPN11/CDC42
Up-regulated,GO:0022409,positive regulation of cell-cell adhesion,99/2667,280/16344,4.468993606223807e-15,6.499660700954283e-13,LEP/CCL19/CD24/VTCN1/THY1/CD5/FUT3/TNFRSF13C/CCL21/CHST4/PDPN/LEF1/CD40LG/ICOS/SOX4/EPO/RASGRP1/IL7R/HLA-DOB/CTSG/PODXL/CD27/JAK3/FSTL3/HAS2/SLAMF1/RUNX1/EMILIN2/IL1B/TNFSF14/CCR2/CD6/CD3E/GLI2/IL4I1/CCL2/CCDC88B/CD28/SLC7A1/PLAUR/CARD11/CCR7/TNF/ADAM19/ITGA4/BTN2A2/LCK/SIRPB1/FUT4/SRC/SOCS1/CORO1A/DOCK8/ALOX5/TFRC/RASAL3/VSIR/PRKCQ/CCL5/ZAP70/ANK3/PYCARD/SYK/RUNX3/MDK/PTPN22/IL12RB1/HLA-DQA1/CD44/SASH3/DMTN/CD83/ADAM8/ITGB2/IL18/HLA-DRB1/LGALS9/ANXA1/PIEZO1/PTPRC/TNFSF13B/PTPRU/HLA-A/CD74/IL7/HLA-DPB1/CHST2/HLA-DMA/HLA-DMB/HLA-DPA1/NCK2/SIRPA/RIPK2/PTPN6/ZMIZ1/CSK/NFAT5/TJP1/PTPN11
Up-regulated,GO:0002440,production of molecular mediator of immune response,100/2667,286/16344,7.429573890173862e-15,1.0548225977882558e-12,IGKV1-39/IGKV2D-28/IGLV3-27/IGKV1-17/IGLV9-49/IGKV3-7/IGLV3-9/IGKV3-15/IGKV2-30/IGLV1-40/IGLV4-60/IGKV1D-8/IGKV3D-11/IGKV1-16/IGKV3-20/IGLV4-69/IGLV6-57/IGLV1-51/IGLV1-44/IGLV3-21/IGKV1D-39/IGKV3D-15/MZB1/IGLV2-11/IGLV2-8/IGLV3-19/IGKV1-12/IGLV1-36/IGKC/IGKV1-27/IGKV1-9/IGLV1-47/IGKV2-28/IGLV3-25/IGLV2-23/IGKV3D-20/IGLV2-14/IGLV3-10/IGKV1-5/IGLV8-61/IGKV2D-29/IGLV7-46/IGKV4-1/IGKV1-6/IGKV1-8/IGKV6-21/IGLV7-43/INAVA/IGKV2-24/EXO1/CD40LG/F2RL1/CLCF1/SEMA7A/HLA-DOB/TGFB2/JAK3/FFAR2/SLAMF1/IL1B/POLQ/CCR2/CD28/TNF/CD96/EPHB2/GAPT/TFRC/GPRC5B/ATAD5/CLEC7A/TGFB1/PTPN22/CGAS/SPON2/HLA-DQA1/SASH3/ANGPT1/IL18/HLA-DRB1/PTPRC/TGFB3/HK1/XRCC4/GPI/HLA-A/CD74/LACC1/TP53BP1/HLA-DPB1/IRAK3/SWAP70/HLA-DMA/HLA-DMB/HLA-DPA1/MSH2/PRKDC/CYREN/DDX21/MLH1
Up-regulated,GO:0002377,immunoglobulin production,77/2667,198/16344,1.5838908389185928e-14,2.1964514122026904e-12,IGKV1-39/IGKV2D-28/IGLV3-27/IGKV1-17/IGLV9-49/IGKV3-7/IGLV3-9/IGKV3-15/IGKV2-30/IGLV1-40/IGLV4-60/IGKV1D-8/IGKV3D-11/IGKV1-16/IGKV3-20/IGLV4-69/IGLV6-57/IGLV1-51/IGLV1-44/IGLV3-21/IGKV1D-39/IGKV3D-15/MZB1/IGLV2-11/IGLV2-8/IGLV3-19/IGKV1-12/IGLV1-36/IGKC/IGKV1-27/IGKV1-9/IGLV1-47/IGKV2-28/IGLV3-25/IGLV2-23/IGKV3D-20/IGLV2-14/IGLV3-10/IGKV1-5/IGLV8-61/IGKV2D-29/IGLV7-46/IGKV4-1/IGKV1-6/IGKV1-8/IGKV6-21/IGLV7-43/IGKV2-24/EXO1/CD40LG/CLCF1/HLA-DOB/POLQ/CD28/TNF/EPHB2/GAPT/TFRC/ATAD5/TGFB1/CGAS/HLA-DQA1/SASH3/HLA-DRB1/PTPRC/XRCC4/GPI/TP53BP1/HLA-DPB1/SWAP70/HLA-DMA/HLA-DMB/HLA-DPA1/MSH2/PRKDC/CYREN/MLH1
